included,category,dataset,mean,lower,upper,LR
9,TFN,Weeplace,0.3891142017279617,0.3715915391499927,0.4069297011573358,USLR
10,CB-1D-MFN,BrightKite,0.21798025212529154,0.18379297394656274,0.25407667142701507,USLR
10,CB-1D-MFN,Gowalla,0.3531509257230378,0.32564892542291973,0.38148680400184404,USLR
10,CB-1D-MFN,Weeplace,0.35718524091478493,0.338443989932004,0.3753917347754835,USLR
10,CB-1H-MFN,BrightKite,0.24715775321124492,0.2107048759973847,0.2858786971853268,USLR
10,CB-1H-MFN,Gowalla,0.3589882430398423,0.3313274765297247,0.38630261509832975,USLR
10,CB-1H-MFN,Weeplace,0.367807289485364,0.34976916542954434,0.386786859962197,USLR
10,SW-24H-MFN,BrightKite,0.2194392600217351,0.1839850513292596,0.2573772659518717,USLR
10,SW-24H-MFN,Gowalla,0.3446146465134942,0.3164687892728276,0.37267643612982726,USLR
10,SW-24H-MFN,Weeplace,0.34395831957182504,0.3248642786837256,0.36364313152072864,USLR
10,TFN,BrightKite,0.27930211508620584,0.24436583739015613,0.31623428769933354,USLR
10,TFN,Gowalla,0.38770109967965655,0.3614849483909721,0.4145785653103671,USLR
10,TFN,Weeplace,0.40196812171136215,0.383954175540199,0.4197170473894314,USLR
1,CB-1D-MFN,BrightKite,0.15618221785665876,0.1232433443430447,0.19063840024934342,SLR
1,CB-1D-MFN,Gowalla,0.1499269010495084,0.1291248054052665,0.17276829399978325,SLR
1,CB-1D-MFN,Weeplace,0.12361611638713957,0.11114082904763777,0.13647159070023074,SLR
1,CB-1H-MFN,BrightKite,0.15211283481118984,0.12113953458570856,0.1855427414061721,SLR
1,CB-1H-MFN,Gowalla,0.15002629687286545,0.12910339283331515,0.17255829995440933,SLR
1,CB-1H-MFN,Weeplace,0.12522094645092585,0.11247564986535122,0.13845708955659738,SLR
1,SW-24H-MFN,BrightKite,0.1756427480145407,0.13582844406860942,0.22105254137324826,SLR
1,SW-24H-MFN,Gowalla,0.15287403412151304,0.1303663675258626,0.1768625592049224,SLR
1,SW-24H-MFN,Weeplace,0.12082456934717636,0.10808919761880476,0.1344584646722856,SLR
1,TFN,BrightKite,0.17376228406836902,0.1319323584717951,0.2209246606042168,SLR
1,TFN,Gowalla,0.14921040388913068,0.12776746360106048,0.1714165770660266,SLR
1,TFN,Weeplace,0.12974266151665598,0.11725765120247245,0.14297651219730634,SLR
2,CB-1D-MFN,BrightKite,0.29748715765332623,0.23967564114107662,0.36367424734173853,SLR
2,CB-1D-MFN,Gowalla,0.2589726330633624,0.2275279226204321,0.2913959008077547,SLR
2,CB-1D-MFN,Weeplace,0.21865721862034165,0.20048978583083216,0.23800571722170122,SLR
2,CB-1H-MFN,BrightKite,0.30094203458806146,0.24475473567634057,0.36308261674768766,SLR
2,CB-1H-MFN,Gowalla,0.2608446073915684,0.22816712258315286,0.29509166250651536,SLR
2,CB-1H-MFN,Weeplace,0.2169836560192369,0.1985664518110444,0.23647233235849058,SLR
2,SW-24H-MFN,BrightKite,0.3168385360712258,0.248350486682112,0.3926694870448822,SLR
2,SW-24H-MFN,Gowalla,0.2625219915623424,0.230188870459782,0.2958980488288334,SLR
2,SW-24H-MFN,Weeplace,0.21230401727348716,0.19345085854992805,0.23199624347454922,SLR
2,TFN,BrightKite,0.31281330665157914,0.24304000227864497,0.389271447585063,SLR
2,TFN,Gowalla,0.26829186191208265,0.23564708367744988,0.3028026357401393,SLR
2,TFN,Weeplace,0.2277691015194863,0.20925901775748051,0.24681561630039112,SLR
3,CB-1D-MFN,BrightKite,0.44645932740451916,0.36386141219677165,0.5395060419651615,SLR
3,CB-1D-MFN,Gowalla,0.3545351277184141,0.3113386197504647,0.3995401652201467,SLR
3,CB-1D-MFN,Weeplace,0.2981697486655345,0.2747602549624488,0.3225462499516339,SLR
3,CB-1H-MFN,BrightKite,0.4387192837160901,0.3550439445207281,0.5317149453478424,SLR
3,CB-1H-MFN,Gowalla,0.3591527833335166,0.3127864369210324,0.4070473517080123,SLR
3,CB-1H-MFN,Weeplace,0.29610322989433413,0.27132869106887575,0.3226235827646213,SLR
3,SW-24H-MFN,BrightKite,0.46003106596973264,0.36495477114062597,0.5669501499883792,SLR
3,SW-24H-MFN,Gowalla,0.35228599457772025,0.3083443119685704,0.3970450491513308,SLR
3,SW-24H-MFN,Weeplace,0.2903247997138815,0.2655759574379237,0.3169630154046798,SLR
