userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,Pi_alters_ratio,Pi_ego_alters_ratio,a_Pi
8533A76D13FF007865CFC42ED5B98562,1997F95CDB6FEC0A2D5591DF1163BF34,418,2215,2.4393056782105043,0.7042324914910891,58,1,2.4393056782105043,0.7042324914910891,1.376674284072154,0.8533273823252809,1.376674284072154,0.8533273823252809,1.486442259758586,0.8391570207065818,0.475,0.475,social network,0.8392142043906343,1.0168864244343299,0.8116327433353551
85D48E4F8D4BF18281CBAA79DE2099F1,70730BBD121330FEBF877798C274B569,376,1079,2.032246897284997,0.7712279714501378,33,1,2.032246897284997,0.7712279714501378,1.2581224825454411,0.8716079042614322,1.2581224825454411,0.8716079042614322,1.3945690672866782,0.8548676774271756,0.10869565217391304,0.10869565217391304,social network,0.9021606405464278,1.019582243283122,0.8889541873946413
86C681421F2DC452949856F78702A689,B3680A06FA6DDFAC829EB735962E8509,702,3843,1.6764528725908925,0.8076778318909168,95,1,1.6764528725908925,0.8076778318909168,1.4031212891806337,0.8451298003587208,1.4031212891806337,0.8451298003587208,1.4803037994853265,0.8347506645424198,0.38235294117647056,0.38235294117647056,social network,0.9675677614867868,1.0124338155777217,0.78907616408556
877B10C600EB426AE5CCD75260EF813E,90E5D25AF606AE83A9A8B0BE24E4FD6A,272,20988,0.20249651467617097,0.9811515119265215,78,1,0.20249651467617097,0.9811515119265215,0.189712240721422,0.9825200413997458,0.189712240721422,0.9825200413997458,0.19883576910413858,0.9815450400444735,0.23076923076923078,0.23076923076923078,social network,0.9995990727863755,1.0009933332811993,0.927293095370882
89418BBFC10F5D4CBF2DE89DA03D5B13,8BE778D59493836FACEBEDC044CD3AC4,698,2035,1.8197752785109969,0.7858958864798359,73,1,1.8197752785109969,0.7858958864798359,1.3921887263252966,0.8456743142357557,1.3921887263252966,0.8456743142357557,1.4510707090815318,0.8377288945190614,0.6363636363636364,0.6363636363636364,social network,0.9381267515322093,1.009484476145777,0.8321101698310595
8A070D3665D076ED7C373A8B34D594ED,5887B7C721A7DB3E4C5159E27D255345,494,2000,1.7319420448228409,0.8153937335290862,68,1,1.7319420448228409,0.8153937335290862,1.4275193563039306,0.853538767603488,1.4275193563039306,0.853538767603488,1.502744283266112,0.8442909370811251,0.19607843137254902,0.19607843137254902,social network,0.9657734054898871,1.0109533694088135,0.941367860475642
8A4AF038EB2684281F740098DFD9EA05,69F64E7AE94C7701C073558D1E673BC5,2056,2612,2.4760938407273128,0.7130205318690935,131,1,2.4760938407273128,0.7130205318690935,1.9037664998334647,0.7922300347319144,1.9037664998334647,0.7922300347319144,2.1179053017773657,0.7633829395595177,0.1,0.1,social network,0.9340273340147162,1.037788498638759,0.8124552583058001
8AE6535A6647016632B25C96B0259635,C37373311599A765960C72BC9E16E622,242,1208,1.5963339638921026,0.7984132088755171,23,1,1.5963339638921026,0.7984132088755171,1.0695793400225093,0.8769917614564678,1.0695793400225093,0.8769917614564678,1.191227144769203,0.859723540944248,0.09523809523809523,0.09523809523809523,social network,0.9286859913113549,1.0200857830335248,0.9391457431187841
8B2604F02D5D3BA22F5FE72C2F7FE99F,A4CC72C7DBAAD2A0A5BD722CB2C4155A,489,2020,2.958175713560342,0.7145217696105304,45,1,2.958175713560342,0.7145217696105304,1.7744375300120094,0.8435122105379127,1.7744375300120094,0.8435122105379127,1.8551348258864646,0.8352147148052259,0.12269938650306748,0.12269938650306748,social network,0.8554947092582756,1.0099345660290742,0.8104127824052716
8BB85592BA41AF9CB10520618ED1F1A9,80FC61E9B71FEEE1E1AC068830A1BCA3,644,1494,2.4394735038098645,0.7132208054279423,52,1,2.4394735038098645,0.7132208054279423,1.2887672047944931,0.867884896193123,1.2887672047944931,0.867884896193123,1.310134456795957,0.8652763474689936,0.30434782608695654,0.30434782608695654,social network,0.8242693880563977,1.0030147001380074,0.8722611094525279
8BE778D59493836FACEBEDC044CD3AC4,74A2FBEC37F8B8C11FE08FF8231B2485,1161,3091,1.8843050050934953,0.7733451152869744,86,1,1.8843050050934953,0.7733451152869744,1.4103092722147275,0.8412459472603664,1.4103092722147275,0.8412459472603664,1.4766717928039603,0.8321101698310595,0.8064516129032258,0.8064516129032258,social network,0.9293782762491463,1.010979047920015,0.8693155161628423
8C416D93AF66F7DAF7D95FF81946428F,9DC153053ECECA707442547404FBE433,2219,3154,2.113126259383085,0.6938795211541494,117,1,2.113126259383085,0.6938795211541494,1.571381433366428,0.791706619274159,1.571381433366428,0.791706619274159,1.577227014462219,0.7907195295378759,0.8235294117647058,0.8235294117647058,social network,0.8775292568778171,1.0012483436912958,0.8043090763889851
8CA27D3CEFFCB0A4CB3707A6E453A75E,7704C220B848DB2F705BA5C6A2EC5239,862,3061,2.058733123087001,0.7856931982264133,73,1,2.058733123087001,0.7856931982264133,1.5513441443573863,0.8470649661607924,1.5513441443573863,0.8470649661607924,1.6516049982296281,0.8352887339088082,0.32857142857142857,0.32857142857142857,social network,0.9406246802224805,1.014098397085851,0.9191919574371415
8CCEFF7EAA307D6AE588FE2516D272CE,9261D94BE7464AF9993065CCABDF43CF,1117,2847,1.2939617372557182,0.8447265826016411,98,1,1.2939617372557182,0.8447265826016411,1.1354580176073696,0.8677064590040481,1.1354580176073696,0.8677064590040481,1.1254232646668918,0.8691309655062521,0.7142857142857143,0.7142857142857143,social network,0.9719209372658861,0.9983609990223116,0.9308020080121895
8CFE1B8D504705522A8453C2178E7E39,CD29C17FBA7CAD555CA01356C29BAB4D,406,2873,1.7158680775669375,0.7765084076159174,57,1,1.7158680775669375,0.7765084076159174,1.2524197907598384,0.8492009445605376,1.2524197907598384,0.8492009445605376,1.3746879706025423,0.8307897314397423,0.3,0.3,social network,0.9346629817754771,1.022161098559667,0.8249022234017391
8D87C04284B3C9140498DDA1DA02ACC9,B138D1D11237E11BC57375627CC46F6D,874,1241,2.395726946659389,0.6372947323819024,24,1,2.395726946659389,0.6372947323819024,1.9259947335241048,0.7291660177273114,1.9259947335241048,0.7291660177273114,1.9772212695559928,0.7196697760473978,0.9411764705882353,0.9411764705882353,social network,0.8855377196498104,1.0131952764948242,0.8502715112994895
8E03F06869CA8868531943CD1F8622EB,36A6516EE3A3DD8BED8EC54439FB05BA,353,254,4.21503585388209,0.4394984120567919,17,1,4.21503585388209,0.4394984120567919,3.181377225700101,0.614339111950744,3.181377225700101,0.614339111950744,3.2740627699055036,0.5998174602349854,0.6,0.6,social network,0.7327202710714913,1.0242101183751295,0.6400748607555242
8E2CCEA298DF138AA2BCA422B549CB06,3CB9D1080AC39867A1478964A97E9E49,754,1308,2.811300209784901,0.7028848514784455,74,1,2.811300209784901,0.7028848514784455,2.071563779978463,0.7943321886057682,2.071563779978463,0.7943321886057682,2.2477818823580025,0.7732697168695816,0.2391304347826087,0.2391304347826087,social network,0.9089776001107682,1.0272381955179282,0.8699461080275411
8E730F4410EF3FF6794DC9A962D3C35B,4621E21CA1124A665F5F5563AC9EC0C9,475,790,2.4472799183169665,0.7062525985426777,16,1,2.4472799183169665,0.7062525985426777,1.991833591780613,0.7725894757421714,1.991833591780613,0.7725894757421714,2.163580724933185,0.7481378623463003,0.6190476190476191,0.6190476190476191,social network,0.9440139766857106,1.0326832989299408,0.8147819076780791
8F8B0C50316F9B8F5AF4B834ACF292F2,93080F07C7BD94160E1802884CF6C5C8,1112,7061,0.5578755147814913,0.9282525764711452,142,1,0.5578755147814913,0.9282525764711452,0.49562764448293184,0.93799593589949,0.49562764448293184,0.93799593589949,0.5123605178524676,0.9354106912710252,1.0,1.0,social network,0.9923476234912886,1.0027637535604303,0.8914945991609958
8FC868139A2403F4DF2C2DFE076B25EA,304152FF0ABD154FB5E2A44C7A97EEF0,1050,1049,3.743318789141288,0.5823017914945505,39,1,3.743318789141288,0.5823017914945505,2.020092836052164,0.8028718216867813,2.020092836052164,0.8028718216867813,2.1069421762072884,0.792767504247511,0.40404040404040403,0.40404040404040403,social network,0.7345177348651128,1.012745625148777,0.7786044759396699
8FFDA760520E8507D416C30C4C957ACA,8BE778D59493836FACEBEDC044CD3AC4,690,731,2.9408652051842648,0.6265323923136848,38,1,2.9408652051842648,0.6265323923136848,1.831433057672661,0.7938143981814056,1.831433057672661,0.7938143981814056,1.7892976867797274,0.7995923585063207,0.36585365853658536,0.36585365853658536,social network,0.7835647572771697,0.9927738675045512,0.8321101698310595
