,Norm RoC of final 20% of data,Norm RoC of final 20% of data (with 30% cutoff)
679,0.019076027400341623,-0.0005064551861728795
680,-0.008540925266903905,-0.008540925266903905
681,0.020147615844808554,0.037959688888731094
682,0.03483192991501527,0.03483192991501527
683,0.018243667799213114,0.03639358035648869
684,-0.006521739130434971,0.0010457700535770552
685,-0.017364657814096164,-0.017364657814096164
686,0.019975937760646465,0.030895082729597706
687,0.04559818668909926,0.04559818668909926
688,0.017661915354926793,0.05091478002988222
689,0.011593783536266205,0.010845868019485694
690,0.0032224314307749357,0.012857333485670008
691,0.024157459281263272,0.03507394249311531
692,-0.021963226846771447,-0.021963226846771447
693,0.02571598850686769,0.011598745244723221
694,-0.002387831483053167,-0.003266598830804539
695,-0.022108644409641706,-0.022108644409641706
696,-0.016046184074642325,0.009384291162574134
697,0.0032351903449710524,0.0032351903449710524
698,0.036620519878022034,0.036620519878022034
699,0.014633002514775947,0.014633002514775947
700,-0.2218541938818134,-0.2218541938818134
701,0.03425276452922536,0.03425276452922536
702,0.026202620228307247,0.026202620228307247
703,0.039014661504580224,0.039014661504580224
704,0.08645993318433709,0.08645993318433709
705,0.12244958172697691,0.12244958172697691
706,0.0491442596663661,0.0491442596663661
707,0.01093261092256568,0.01093261092256568
708,0.023819277852593565,0.023819277852593565
